obj1,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,NewObject,OldImages,testNewLocStartVal,Imm_Delay,type
cucumber1_tr.png,Bckg92.jpg,82,87,33,1,1,1,10,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
cabinet1_tr.png,Bckg13.jpg,355,110,16,1,1,1,33,355,291,250,164,355,cabinet1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
highheel1_tr.png,Bckg57.jpg,128,77,20,1,1,1,18,128,108,34,194,128,highheel1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
coffeemug1_tr.png,Bckg20.jpg,325,70,10,1,1,1,40,325,253,113,22,325,coffeemug1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_hanger1_tr.png,0,148,1,new
hammer1_tr.png,Bckg138.jpg,237,118,23,1,1,1,8,237,139,321,245,237,hammer1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
partyhats1_tr.png,Bckg110.jpg,52,18,22,1,1,1,19,52,175,231,196,52,partyhats1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_watermelon1_tr.png,0,348,1,new
wagon1_tr.png,Bckg47.jpg,95,38,27,1,1,1,28,95,87,36,143,95,wagon1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_hairbrush1_tr.png,0,134,1,new
