"sub_id","AgeGroup","ToD_Condition","collected_by","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub058_ToD","OA","Morning","Julia","3",4.58823529411765,0.823529411764706,FALSE,36.8823529411765,-9,FALSE
"Sub058_ToD","OA","Morning","Julia","Overall",5.80769230769231,0.961538461538462,FALSE,25.7307692307692,-4.88461538461539,FALSE
"Sub059_ToD","YA","Night","Julia","1",3.88888888888889,-3.33333333333333,FALSE,26.6111111111111,2.27777777777778,FALSE
"Sub059_ToD","YA","Night","Julia","2",5.8,2.9,FALSE,30.45,24.85,FALSE
"Sub059_ToD","YA","Night","Julia","3",7.05263157894737,-5.89473684210526,FALSE,32.7368421052632,3.47368421052632,FALSE
"Sub059_ToD","YA","Night","Julia","Overall",5.6140350877193,-2,FALSE,30,10.5964912280702,FALSE
"Sub060_ToD","OA","Morning","Julia","1",5.8,2.2,FALSE,64.3333333333333,-8.73333333333333,FALSE
"Sub060_ToD","OA","Morning","Julia","2",4.5,-2.1,FALSE,41.7,-10.7,FALSE
"Sub060_ToD","OA","Morning","Julia","3",8.375,-1.375,FALSE,56.25,24.25,FALSE
"Sub060_ToD","OA","Morning","Julia","Overall",6.03030303030303,0.0303030303030303,FALSE,55.5151515151515,-1.33333333333333,FALSE
"Sub061_ToD","YA","Morning","Julia","1",4.77777777777778,-2.22222222222222,FALSE,40.1111111111111,0.888888888888889,FALSE
"Sub061_ToD","YA","Morning","Julia","2",3.7,-2.7,FALSE,17.7,-2.5,FALSE
"Sub061_ToD","YA","Morning","Julia","3",4.95,-1.05,FALSE,14.35,-2.15,FALSE
"Sub061_ToD","YA","Morning","Julia","Overall",4.46551724137931,-1.98275862068966,FALSE,23.5,-1.32758620689655,FALSE
"Sub062_ToD","OA","Night","Julia","1",8.33333333333333,1,FALSE,53.2666666666667,14.2,FALSE
"Sub062_ToD","OA","Night","Julia","2",10,0.823529411764706,FALSE,22.3529411764706,18,FALSE
"Sub062_ToD","OA","Night","Julia","3",9.625,3.375,FALSE,20.75,-2.875,FALSE
"Sub062_ToD","OA","Night","Julia","Overall",9.35416666666667,1.72916666666667,FALSE,31.4791666666667,9.85416666666667,FALSE
"Sub063_ToD","YA","Night","Julia","1",8.5,-8.5,FALSE,38,12.6666666666667,FALSE
"Sub063_ToD","YA","Night","Julia","2",8.55555555555556,0.333333333333333,FALSE,55.3333333333333,39.7777777777778,FALSE
"Sub063_ToD","YA","Night","Julia","3",5.33333333333333,-1,FALSE,67.3333333333333,-45.3333333333333,FALSE
"Sub063_ToD","YA","Night","Julia","Overall",7.61904761904762,-2.57142857142857,FALSE,53.8095238095238,7.71428571428571,FALSE
"Sub064_ToD","OA","Night","Julia","1",8.58333333333333,-3.41666666666667,FALSE,22.9166666666667,-2.91666666666667,FALSE
"Sub064_ToD","OA","Night","Julia","2",7.94117647058824,4.64705882352941,FALSE,16.0588235294118,2.64705882352941,FALSE
"Sub064_ToD","OA","Night","Julia","3",6.6875,-4.5625,FALSE,43.9375,21.9375,FALSE
"Sub064_ToD","OA","Night","Julia","Overall",7.66666666666667,-0.777777777777778,FALSE,27.8,8.02222222222222,FALSE
"Sub065_ToD","YA","Morning","Julia","1",80.2666666666667,-0.533333333333333,TRUE,71,-18.7333333333333,FALSE
"Sub065_ToD","YA","Morning","Julia","2",72.1875,20.9375,TRUE,76.5625,14.0625,FALSE
"Sub065_ToD","YA","Morning","Julia","3",67.1538461538462,-31.1538461538462,TRUE,76.3076923076923,-24.1538461538462,FALSE
"Sub065_ToD","YA","Morning","Julia","Overall",73.4545454545455,-1.77272727272727,TRUE,74.5909090909091,-8.40909090909091,FALSE
"Sub066_ToD","YA","Night","Julia","1",10.5714285714286,-2.71428571428571,FALSE,92.7857142857143,-15.2142857142857,FALSE
"Sub066_ToD","YA","Night","Julia","2",7.18181818181818,0.272727272727273,FALSE,98.9090909090909,17.8181818181818,FALSE
"Sub066_ToD","YA","Night","Julia","3",9.5,6.9,FALSE,100.6,-20.6,FALSE
"Sub066_ToD","YA","Night","Julia","Overall",9.2,0.971428571428571,FALSE,96.9428571428571,-6.37142857142857,FALSE
"Sub067_ToD","OA","Night","Julia","1",6.46666666666667,0.466666666666667,FALSE,34.2666666666667,13.7333333333333,FALSE
"Sub067_ToD","OA","Night","Julia","2",6.88888888888889,-1.77777777777778,FALSE,18.7777777777778,9.66666666666667,FALSE
"Sub067_ToD","OA","Night","Julia","3",9.57894736842105,2.42105263157895,FALSE,10.3157894736842,4,FALSE
"Sub067_ToD","OA","Night","Julia","Overall",7.75,0.403846153846154,FALSE,20.1538461538462,8.76923076923077,FALSE
"Sub068_ToD","YA","Morning","Julia","1",3.8125,2.3125,FALSE,15.25,-3.5,FALSE
"Sub068_ToD","YA","Morning","Julia","2",2.94736842105263,1.47368421052632,FALSE,17.2105263157895,2.89473684210526,FALSE
"Sub068_ToD","YA","Morning","Julia","3",4.08333333333333,1.25,FALSE,7.16666666666667,-2.5,FALSE
"Sub068_ToD","YA","Morning","Julia","Overall",3.53191489361702,1.70212765957447,FALSE,13.9787234042553,-0.659574468085106,FALSE
"Sub069_ToD","OA","Night","Julia","1",9.625,-2.875,FALSE,45.5,16.625,FALSE
"Sub069_ToD","OA","Night","Julia","2",7.11764705882353,-0.882352941176471,FALSE,64.6470588235294,3.82352941176471,FALSE
"Sub069_ToD","OA","Night","Julia","3",10.7777777777778,-3.22222222222222,FALSE,34.1111111111111,0.222222222222222,FALSE
"Sub069_ToD","OA","Night","Julia","Overall",9.19607843137255,-2.33333333333333,FALSE,47.8627450980392,6.56862745098039,FALSE
"Sub070_ToD","YA","Morning","Julia","1",4,-0.555555555555556,FALSE,32.8333333333333,-29.3888888888889,FALSE
"Sub070_ToD","YA","Morning","Julia","2",4.26315789473684,-0.157894736842105,FALSE,30.7368421052632,-10.7368421052632,FALSE
"Sub070_ToD","YA","Morning","Julia","3",4.88235294117647,-2.17647058823529,FALSE,32.2352941176471,2.70588235294118,FALSE
"Sub070_ToD","YA","Morning","Julia","Overall",4.37037037037037,-0.925925925925926,FALSE,31.9074074074074,-12.7222222222222,FALSE
"Sub071_ToD","YA","Night","Julia","1",8.94736842105263,-0.842105263157895,FALSE,38.3684210526316,-11.5263157894737,FALSE
"Sub071_ToD","YA","Night","Julia","2",16.2222222222222,10.3333333333333,FALSE,25.3333333333333,6.55555555555556,FALSE
"Sub071_ToD","YA","Night","Julia","3",5.61111111111111,-0.833333333333333,FALSE,36.5,-12.9444444444444,FALSE
"Sub071_ToD","YA","Night","Julia","Overall",10.2363636363636,2.81818181818182,FALSE,33.4909090909091,-6.07272727272727,FALSE
"Sub072_ToD","OA","Morning","Julia","1",5.85714285714286,2.57142857142857,FALSE,46.6428571428571,22.0714285714286,FALSE
"Sub072_ToD","OA","Morning","Julia","2",4.5,0.6,FALSE,42.85,-3.55,FALSE
"Sub072_ToD","OA","Morning","Julia","3",6,-1.44444444444444,FALSE,22.4444444444444,-18.2222222222222,FALSE
"Sub072_ToD","OA","Morning","Julia","Overall",5.38461538461539,0.423076923076923,FALSE,36.8076923076923,-1.73076923076923,FALSE
"Sub073_ToD","OA","Night","Julia","1",11.625,-4.375,FALSE,57.75,25.5,FALSE
"Sub073_ToD","OA","Night","Julia","2",7.5,0.5,FALSE,133.5,-4.5,TRUE
"Sub073_ToD","OA","Night","Julia","3",7.90909090909091,6.09090909090909,FALSE,85.1818181818182,26.0909090909091,FALSE
"Sub073_ToD","OA","Night","Julia","Overall",9.28571428571429,1.57142857142857,FALSE,79.3333333333333,22.952380952381,FALSE
"Sub074_ToD","OA","Morning","Julia","1",6.42857142857143,4.71428571428571,FALSE,59.8571428571429,1,FALSE
"Sub074_ToD","OA","Morning","Julia","2",5.22222222222222,-4.33333333333333,FALSE,50.5555555555556,-25.6666666666667,FALSE
"Sub074_ToD","OA","Morning","Julia","3",6.25,3.75,FALSE,27.75,-24.25,FALSE
"Sub074_ToD","OA","Morning","Julia","Overall",5.91666666666667,1,FALSE,45.6666666666667,-17.4166666666667,FALSE
"Sub075_ToD","OA","Night","Julia","1",7.23529411764706,-1.23529411764706,FALSE,23.0588235294118,-2.82352941176471,FALSE
"Sub075_ToD","OA","Night","Julia","2",5.5,-0.0555555555555556,FALSE,23.8888888888889,4.66666666666667,FALSE
"Sub075_ToD","OA","Night","Julia","3",4.52631578947368,2.63157894736842,FALSE,35.5263157894737,-2.05263157894737,FALSE
"Sub075_ToD","OA","Night","Julia","Overall",5.7037037037037,0.518518518518518,FALSE,27.7222222222222,-0.0555555555555556,FALSE
"Sub076_ToD","YA","Night","Julia","1",3.9375,-1.1875,FALSE,38.75,-0.5,FALSE
"Sub076_ToD","YA","Night","Julia","2",4.66666666666667,0.666666666666667,FALSE,69.8333333333333,-35.6111111111111,FALSE
"Sub076_ToD","YA","Night","Julia","3",5.78947368421053,1.26315789473684,FALSE,60.1578947368421,-1.52631578947368,FALSE
"Sub076_ToD","YA","Night","Julia","Overall",4.84905660377358,0.320754716981132,FALSE,56.9811320754717,-12.7924528301887,FALSE
"Sub077_ToD","OA","Morning","Julia","1",10.7894736842105,1.42105263157895,FALSE,33.6315789473684,12.5789473684211,FALSE
"Sub077_ToD","OA","Morning","Julia","2",13.7058823529412,-2.41176470588235,FALSE,45.0588235294118,4.47058823529412,FALSE
"Sub077_ToD","OA","Morning","Julia","3",11.7894736842105,-2.94736842105263,FALSE,36.2105263157895,9.26315789473684,FALSE
"Sub077_ToD","OA","Morning","Julia","Overall",12.0363636363636,-1.27272727272727,FALSE,38.0545454545455,8.92727272727273,FALSE
"Sub078_ToD","YA","Night","Julia","1",1.94117647058824,0.411764705882353,FALSE,32.5882352941176,-14.8235294117647,FALSE
"Sub078_ToD","YA","Night","Julia","2",11.1176470588235,6.52941176470588,FALSE,65.2352941176471,-4.41176470588235,FALSE
"Sub078_ToD","YA","Night","Julia","3",2.125,-1.25,FALSE,57.3125,-18.1875,FALSE
"Sub078_ToD","YA","Night","Julia","Overall",5.12,1.96,FALSE,51.6,-12.36,FALSE
"Sub079_ToD","OA","Morning","Julia","1",9.05555555555556,-1.94444444444444,FALSE,38.8333333333333,9.83333333333333,FALSE
"Sub079_ToD","OA","Morning","Julia","2",6.94117647058824,-1.05882352941176,FALSE,27.9411764705882,-18.6470588235294,FALSE
"Sub079_ToD","OA","Morning","Julia","3",5.53333333333333,-0.333333333333333,FALSE,47,-4.46666666666667,FALSE
"Sub079_ToD","OA","Morning","Julia","Overall",7.28,-1.16,FALSE,37.58,-4.14,FALSE
"Sub080_ToD","OA","Night","Julia","1",6.64285714285714,-0.642857142857143,FALSE,38.4285714285714,-24.4285714285714,FALSE
"Sub080_ToD","OA","Night","Julia","2",10.2941176470588,-0.411764705882353,FALSE,45.7647058823529,-24.3529411764706,FALSE
"Sub080_ToD","OA","Night","Julia","3",9.6,1.5,FALSE,28.15,9.75,FALSE
"Sub080_ToD","OA","Night","Julia","Overall",9.01960784313725,0.274509803921569,FALSE,36.843137254902,-11,FALSE
"Sub081_ToD","OA","Night","Julia","1",6.4,-4.93333333333333,FALSE,35.4666666666667,-0.666666666666667,FALSE
"Sub081_ToD","OA","Night","Julia","2",6.47368421052632,1.73684210526316,FALSE,18.2105263157895,4.84210526315789,FALSE
"Sub081_ToD","OA","Night","Julia","3",7.52631578947368,1.94736842105263,FALSE,16.3684210526316,7.52631578947368,FALSE
"Sub081_ToD","OA","Night","Julia","Overall",6.83018867924528,-0.0754716981132075,FALSE,22.4339622641509,4.24528301886792,FALSE
"Sub082_ToD","YA","Morning","Julia","1",5.26666666666667,2.6,FALSE,24.8,19.7333333333333,FALSE
"Sub082_ToD","YA","Morning","Julia","2",5.35714285714286,0.928571428571429,FALSE,23.8571428571429,16.5714285714286,FALSE
"Sub082_ToD","YA","Morning","Julia","3",4,-0.181818181818182,FALSE,59,21,FALSE
"Sub082_ToD","YA","Morning","Julia","Overall",4.95,1.25,FALSE,33.875,18.975,FALSE
"Sub083_ToD","OA","Morning","Julia","1",20.25,-0.85,FALSE,31.8,-12.8,FALSE
"Sub083_ToD","OA","Morning","Julia","2",9.64705882352941,1.64705882352941,FALSE,26.7647058823529,11.2352941176471,FALSE
"Sub083_ToD","OA","Morning","Julia","3",6.63157894736842,2.42105263157895,FALSE,23.7368421052632,-15.5263157894737,FALSE
"Sub083_ToD","OA","Morning","Julia","Overall",12.4107142857143,1.01785714285714,FALSE,27.5357142857143,-6.42857142857143,FALSE
"Sub084_ToD","YA","Morning","Julia","1",3.61111111111111,1.27777777777778,FALSE,32.6111111111111,21.3888888888889,FALSE
"Sub084_ToD","YA","Morning","Julia","2",4.15789473684211,1.31578947368421,FALSE,32.4210526315789,12.4210526315789,FALSE
"Sub084_ToD","YA","Morning","Julia","3",3.15789473684211,-0.631578947368421,FALSE,27,22.8947368421053,FALSE
"Sub084_ToD","YA","Morning","Julia","Overall",3.64285714285714,0.642857142857143,FALSE,30.6428571428571,18.8571428571429,FALSE
"Sub085_ToD","YA","Morning","Julia","1",3.78571428571429,0.642857142857143,FALSE,36,-24,FALSE
"Sub085_ToD","YA","Morning","Julia","2",4.30769230769231,-0.153846153846154,FALSE,34.8461538461538,-2.23076923076923,FALSE
"Sub085_ToD","YA","Morning","Julia","3",3.15384615384615,0.384615384615385,FALSE,32.8461538461538,0.846153846153846,FALSE
"Sub085_ToD","YA","Morning","Julia","Overall",3.75,0.3,FALSE,34.6,-8.85,FALSE
"Sub086_ToD","YA","Morning","Julia","1",5.33333333333333,0.933333333333333,FALSE,23.2,11.0666666666667,FALSE
"Sub086_ToD","YA","Morning","Julia","2",7.58823529411765,-0.882352941176471,FALSE,34.9411764705882,4.47058823529412,FALSE
"Sub086_ToD","YA","Morning","Julia","3",10.1111111111111,-0.222222222222222,FALSE,33.6111111111111,1.05555555555556,FALSE
"Sub086_ToD","YA","Morning","Julia","Overall",7.82,-0.1,FALSE,30.94,5.22,FALSE
"Sub087_ToD","YA","Morning","Julia","1",10.25,-7,FALSE,29.625,15.125,FALSE
"Sub087_ToD","YA","Morning","Julia","2",3.33333333333333,-2.66666666666667,FALSE,48.8888888888889,-42.6666666666667,FALSE
"Sub087_ToD","YA","Morning","Julia","3",8.66666666666667,-2.66666666666667,FALSE,30.5555555555556,10.7777777777778,FALSE
"Sub087_ToD","YA","Morning","Julia","Overall",7.30769230769231,-4,FALSE,36.6153846153846,-6.38461538461539,FALSE
"Sub088_ToD","YA","Morning","Julia","1",5.47368421052632,-1.15789473684211,FALSE,25.2105263157895,-11.4210526315789,FALSE
"Sub088_ToD","YA","Morning","Julia","2",4.7,1.9,FALSE,27.4,2.4,FALSE
"Sub088_ToD","YA","Morning","Julia","3",4.05263157894737,0.263157894736842,FALSE,10.8947368421053,0.0526315789473684,FALSE
"Sub088_ToD","YA","Morning","Julia","Overall",4.74137931034483,0.362068965517241,FALSE,21.2758620689655,-2.89655172413793,FALSE
"Sub089_ToD","OA","Morning","Julia","1",9.4,-2,FALSE,8.05,-5.05,FALSE
"Sub089_ToD","OA","Morning","Julia","2",8.65,-2.85,FALSE,9.05,-2.25,FALSE
"Sub089_ToD","OA","Morning","Julia","3",11.9,-5.4,FALSE,9,-4.5,FALSE
"Sub089_ToD","OA","Morning","Julia","Overall",9.98333333333333,-3.41666666666667,FALSE,8.7,-3.93333333333333,FALSE
"Sub090_ToD","OA","Morning","Julia","1",4.875,-1,FALSE,67.8125,26.5625,FALSE
"Sub090_ToD","OA","Morning","Julia","2",14.625,-10.125,FALSE,37.5625,6.8125,FALSE
"Sub090_ToD","OA","Morning","Julia","3",5.35294117647059,2.52941176470588,FALSE,36.1764705882353,12.2941176470588,FALSE
"Sub090_ToD","OA","Morning","Julia","Overall",8.22448979591837,-2.75510204081633,FALSE,46.9591836734694,15.1632653061224,FALSE
"Sub091_ToD","YA","Morning","Julia","1",6.1,1.8,FALSE,40.5,13.3,FALSE
"Sub091_ToD","YA","Morning","Julia","2",7.68421052631579,0.210526315789474,FALSE,41.5789473684211,23.7894736842105,FALSE
"Sub091_ToD","YA","Morning","Julia","3",8.125,-2.75,FALSE,37.1875,33.8125,FALSE
"Sub091_ToD","YA","Morning","Julia","Overall",7.23636363636364,-0.0727272727272727,FALSE,39.9090909090909,22.8909090909091,FALSE
"Sub092_ToD","OA","Night","Julia","1",8.27777777777778,3.38888888888889,FALSE,10.8888888888889,1.66666666666667,FALSE
"Sub092_ToD","OA","Night","Julia","2",8,-3.29411764705882,FALSE,8.05882352941176,-4.76470588235294,FALSE
"Sub092_ToD","OA","Night","Julia","3",9.89473684210526,-7.68421052631579,FALSE,17,10.2631578947368,FALSE
"Sub092_ToD","OA","Night","Julia","Overall",8.75925925925926,-2.61111111111111,FALSE,12.1481481481481,2.66666666666667,FALSE
"Sub093_ToD","OA","Night","Julia","1",5.63157894736842,-2.26315789473684,FALSE,22.6315789473684,-7.47368421052632,FALSE
"Sub093_ToD","OA","Night","Julia","2",4.94736842105263,1.26315789473684,FALSE,24.5789473684211,-5.21052631578947,FALSE
"Sub093_ToD","OA","Night","Julia","3",7.44444444444444,0.555555555555556,FALSE,23.2222222222222,-6.44444444444444,FALSE
"Sub093_ToD","OA","Night","Julia","Overall",5.98214285714286,-0.160714285714286,FALSE,23.4821428571429,-6.375,FALSE
"Sub094_ToD","YA","Night","Julia","1",4.42105263157895,-0.631578947368421,FALSE,16.7368421052632,6,FALSE
"Sub094_ToD","YA","Night","Julia","2",4.75,1.05,FALSE,27.5,-22.4,FALSE
"Sub094_ToD","YA","Night","Julia","3",5.05,0.25,FALSE,21.35,-16.15,FALSE
"Sub094_ToD","YA","Night","Julia","Overall",4.74576271186441,0.23728813559322,FALSE,21.9491525423729,-11.135593220339,FALSE
"Sub095_ToD","YA","Night","Julia","1",4.3,2.3,FALSE,39.3,-27.9,FALSE
"Sub095_ToD","YA","Night","Julia","2",7.77777777777778,-6,FALSE,32.8888888888889,-16.4444444444444,FALSE
"Sub095_ToD","YA","Night","Julia","3",13.625,-3.625,FALSE,56.375,21.375,FALSE
"Sub095_ToD","YA","Night","Julia","Overall",8.22222222222222,-2.22222222222222,FALSE,42.2222222222222,-9.48148148148148,FALSE
"Sub096_ToD","YA","Night","Julia","1",4.35294117647059,-1.17647058823529,FALSE,10.4705882352941,2.35294117647059,FALSE
"Sub096_ToD","YA","Night","Julia","2",9.05555555555556,4.61111111111111,FALSE,23,-3.66666666666667,FALSE
"Sub096_ToD","YA","Night","Julia","3",8.61538461538461,-2.61538461538462,FALSE,36,-2.15384615384615,FALSE
"Sub096_ToD","YA","Night","Julia","Overall",7.27083333333333,0.604166666666667,FALSE,22.0833333333333,-1.125,FALSE
"Sub097_ToD","YA","Night","Julia","1",5.47058823529412,2.05882352941176,FALSE,47.4117647058824,-26.8235294117647,FALSE
"Sub097_ToD","YA","Night","Julia","2",5.64705882352941,1.05882352941176,FALSE,42.2941176470588,-0.176470588235294,FALSE
"Sub097_ToD","YA","Night","Julia","3",7.71428571428571,2.14285714285714,FALSE,58,-26.5714285714286,FALSE
"Sub097_ToD","YA","Night","Julia","Overall",6.1875,1.72916666666667,FALSE,48.6875,-17.3125,FALSE
"Sub098_ToD","YA","Night","Julia","1",8.8,-3.4,FALSE,64.6,5,FALSE
"Sub098_ToD","YA","Night","Julia","2",5.09090909090909,-1.27272727272727,FALSE,89,-7.54545454545455,FALSE
"Sub098_ToD","YA","Night","Julia","3",6.44444444444444,1.77777777777778,FALSE,38.6666666666667,5.55555555555556,FALSE
"Sub098_ToD","YA","Night","Julia","Overall",6.73333333333333,-1.06666666666667,FALSE,65.7666666666667,0.566666666666667,FALSE
"Sub099_ToD","OA","Night","Julia","1",6.15,-1.25,FALSE,8.4,2.7,FALSE
"Sub099_ToD","OA","Night","Julia","2",4.11111111111111,-0.666666666666667,FALSE,23.5555555555556,12.7777777777778,FALSE
"Sub099_ToD","OA","Night","Julia","3",2.94444444444444,-0.388888888888889,FALSE,22.8333333333333,3.38888888888889,FALSE
"Sub099_ToD","OA","Night","Julia","Overall",4.46428571428571,-0.785714285714286,FALSE,17.9107142857143,6.16071428571429,FALSE
"Sub100_ToD","OA","Night","Julia","1",4.75,-0.75,FALSE,54.1666666666667,-8.16666666666667,FALSE
"Sub100_ToD","OA","Night","Julia","2",5.38461538461539,-0.307692307692308,FALSE,38.8461538461538,-5,FALSE
"Sub100_ToD","OA","Night","Julia","3",8.33333333333333,-4.83333333333333,FALSE,44.5833333333333,5.91666666666667,FALSE
"Sub100_ToD","OA","Night","Julia","Overall",6.13513513513514,-1.91891891891892,FALSE,45.6756756756757,-2.48648648648649,FALSE
"Sub101_ToD","OA","Night","Julia","1",7.61538461538461,0.230769230769231,FALSE,15.2307692307692,5.38461538461539,FALSE
"Sub101_ToD","OA","Night","Julia","2",7.38888888888889,-1.61111111111111,FALSE,33.6111111111111,0.833333333333333,FALSE
"Sub101_ToD","OA","Night","Julia","3",7.25,0.45,FALSE,21.75,5.35,FALSE
"Sub101_ToD","OA","Night","Julia","Overall",7.3921568627451,-0.333333333333333,FALSE,24.2745098039216,3.76470588235294,FALSE
"Sub102_ToD","YA","Night","Julia","1",4.31578947368421,-1.15789473684211,FALSE,50.3157894736842,-7.68421052631579,FALSE
"Sub102_ToD","YA","Night","Julia","2",3.31578947368421,0.894736842105263,FALSE,49.5263157894737,-8.47368421052632,FALSE
"Sub102_ToD","YA","Night","Julia","3",2.82352941176471,-0.117647058823529,FALSE,28.7647058823529,-13.4705882352941,FALSE
"Sub102_ToD","YA","Night","Julia","Overall",3.50909090909091,-0.127272727272727,FALSE,43.3818181818182,-9.74545454545455,FALSE
"Sub103_ToD","YA","Night","Julia","1",6.5,-1.61111111111111,FALSE,45,22.5555555555556,FALSE
"Sub103_ToD","YA","Night","Julia","2",10,4.4,FALSE,72.0666666666667,-15.5333333333333,FALSE
"Sub103_ToD","YA","Night","Julia","3",7,1.83333333333333,FALSE,69.6666666666667,8.66666666666667,FALSE
"Sub103_ToD","YA","Night","Julia","Overall",7.8,1.31111111111111,FALSE,60.6,6.15555555555556,FALSE
"Sub104_ToD","OA","Night","Julia","1",6.83333333333333,-0.277777777777778,FALSE,24.5555555555556,-2.88888888888889,FALSE
"Sub104_ToD","OA","Night","Julia","2",5.6,3.2,FALSE,17.1333333333333,8.46666666666667,FALSE
"Sub104_ToD","OA","Night","Julia","3",5,-3.66666666666667,FALSE,14.9333333333333,2.66666666666667,FALSE
"Sub104_ToD","OA","Night","Julia","Overall",5.875,-0.25,FALSE,19.2291666666667,2.39583333333333,FALSE
"Sub105_ToD","YA","Morning","Julia","1",4.92857142857143,-0.642857142857143,FALSE,56.2142857142857,24.5,FALSE
"Sub105_ToD","YA","Morning","Julia","2",3.27272727272727,0.727272727272727,FALSE,56.7272727272727,-36.5454545454545,FALSE
"Sub105_ToD","YA","Morning","Julia","3",3.44444444444444,0.555555555555556,FALSE,43.2222222222222,28.5555555555556,FALSE
"Sub105_ToD","YA","Morning","Julia","Overall",4,0.117647058823529,FALSE,52.9411764705882,5.82352941176471,FALSE
"Sub106_ToD","YA","Morning","Julia","1",5.27777777777778,1.16666666666667,FALSE,39.7222222222222,4.38888888888889,FALSE
"Sub106_ToD","YA","Morning","Julia","2",6.9,1,FALSE,51.45,-8.65,FALSE
"Sub106_ToD","YA","Morning","Julia","3",7.36842105263158,-0.526315789473684,FALSE,31.3684210526316,-6.84210526315789,FALSE
"Sub106_ToD","YA","Morning","Julia","Overall",6.54385964912281,0.543859649122807,FALSE,41.0526315789474,-3.92982456140351,FALSE
"Sub107_ToD","YA","Morning","Julia","1",5.06666666666667,-1.46666666666667,FALSE,49.3333333333333,26.4,FALSE
"Sub107_ToD","YA","Morning","Julia","2",2.93333333333333,-0.133333333333333,FALSE,38.5333333333333,-26.4,FALSE
"Sub107_ToD","YA","Morning","Julia","3",3.125,2.125,FALSE,15.125,-6.25,FALSE
"Sub107_ToD","YA","Morning","Julia","Overall",3.69565217391304,0.217391304347826,FALSE,33.9130434782609,-2.17391304347826,FALSE
"Sub108_ToD","YA","Night","Julia","1",11.5294117647059,4.94117647058824,FALSE,22.8823529411765,-0.0588235294117647,FALSE
"Sub108_ToD","YA","Night","Julia","2",18.0555555555556,-1.5,FALSE,31.3333333333333,-14.2222222222222,FALSE
"Sub108_ToD","YA","Night","Julia","3",27.45,-9.55,FALSE,43.95,-14.75,FALSE
"Sub108_ToD","YA","Night","Julia","Overall",19.4545454545455,-2.43636363636364,FALSE,33.3090909090909,-10.0363636363636,FALSE
"Sub109_ToD","OA","Morning","Julia","1",8.5,1.5,FALSE,78.75,4.5,FALSE
"Sub109_ToD","OA","Morning","Julia","2",12,-2.85714285714286,FALSE,61.1428571428571,59.1428571428571,FALSE
"Sub109_ToD","OA","Morning","Julia","3",9.54545454545454,-3.72727272727273,FALSE,54,-18,FALSE
"Sub109_ToD","OA","Morning","Julia","Overall",9.88461538461539,-1.88461538461538,FALSE,63.5384615384615,9.69230769230769,FALSE
"Sub110_ToD","OA","Morning","Julia","1",7.29411764705882,3.88235294117647,FALSE,22,2.35294117647059,FALSE
"Sub110_ToD","OA","Morning","Julia","2",9.125,3.125,FALSE,42.8125,-11.4375,FALSE
"Sub110_ToD","OA","Morning","Julia","3",7.6875,5.5625,FALSE,12.5,6.625,FALSE
"Sub110_ToD","OA","Morning","Julia","Overall",8.02040816326531,4.18367346938776,FALSE,25.6938775510204,-0.755102040816326,FALSE
"Sub111_ToD","OA","Morning","Julia","1",8.27777777777778,-2.27777777777778,FALSE,22.7777777777778,-0.111111111111111,FALSE
"Sub111_ToD","OA","Morning","Julia","2",7.5,-1.2,FALSE,6.85,3.95,FALSE
"Sub111_ToD","OA","Morning","Julia","3",5.8,-1.5,FALSE,6.6,2.6,FALSE
"Sub111_ToD","OA","Morning","Julia","Overall",7.1551724137931,-1.63793103448276,FALSE,11.7068965517241,2.22413793103448,FALSE
"Sub112_ToD","OA","Morning","Julia","1",6.21052631578947,-0.947368421052632,FALSE,9.52631578947368,-2.57894736842105,FALSE
"Sub112_ToD","OA","Morning","Julia","2",3.72222222222222,-0.388888888888889,FALSE,6.77777777777778,-2.33333333333333,FALSE
"Sub112_ToD","OA","Morning","Julia","3",5.11111111111111,2,FALSE,6.38888888888889,1.72222222222222,FALSE
"Sub112_ToD","OA","Morning","Julia","Overall",5.03636363636364,0.2,FALSE,7.6,-1.09090909090909,FALSE
"Sub113_ToD","OA","Night","Julia","1",6.15789473684211,0.894736842105263,FALSE,46.2631578947368,-9.31578947368421,FALSE
"Sub113_ToD","OA","Night","Julia","2",7.47368421052632,-3.36842105263158,FALSE,27.6315789473684,-0.368421052631579,FALSE
"Sub113_ToD","OA","Night","Julia","3",14.7777777777778,2.55555555555556,FALSE,43,21.2222222222222,FALSE
"Sub113_ToD","OA","Night","Julia","Overall",9.375,-0.0178571428571429,FALSE,38.8928571428571,3.53571428571429,FALSE
"Sub114_ToD","YA","Night","Julia","1",5.17647058823529,-0.823529411764706,FALSE,27.4705882352941,-12.5294117647059,FALSE
"Sub114_ToD","YA","Night","Julia","2",6.82352941176471,-0.470588235294118,FALSE,44.7647058823529,-2.76470588235294,FALSE
"Sub114_ToD","YA","Night","Julia","3",7.11111111111111,1.22222222222222,FALSE,65.5555555555556,38.8888888888889,FALSE
"Sub114_ToD","YA","Night","Julia","Overall",6.38461538461539,0,FALSE,46.3076923076923,8.46153846153846,FALSE
"Sub115_ToD","YA","Morning","Julia","1",11.1428571428571,-2.57142857142857,FALSE,48.6428571428571,2.21428571428571,FALSE
"Sub115_ToD","YA","Morning","Julia","2",7.63636363636364,-2.18181818181818,FALSE,52.4545454545455,-23.1818181818182,FALSE
