"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub100_ToD","OA","Night","Julia",FALSE,45.6756756756757,54.1666666666667,38.8461538461538,44.5833333333333,-2.48648648648649,-8.16666666666667,-5,5.91666666666667,FALSE,5.95,6.1,5.2,6.55,-1.21666666666667,-0.9,0.4,-3.15,37,23,21,3
"Sub101_ToD","OA","Night","Julia",FALSE,24.2745098039216,15.2307692307692,33.6111111111111,21.75,3.76470588235294,5.38461538461539,0.833333333333333,5.35,FALSE,7.86666666666667,9,7.35,7.25,-1.13333333333333,-1.7,-2.15,0.45,51,9,24,0
"Sub102_ToD","YA","Night","Julia",FALSE,43.3818181818182,50.3157894736842,49.5263157894737,28.7647058823529,-9.74545454545455,-7.68421052631579,-8.47368421052632,-13.4705882352941,FALSE,3.65,4.65,3.25,3.05,-0.55,-1.65,0.75,-0.75,55,5,22,2
"Sub103_ToD","YA","Night","Julia",FALSE,60.6,45,72.0666666666667,69.6666666666667,6.15555555555556,22.5555555555556,-15.5333333333333,8.66666666666667,FALSE,7.68333333333333,7,10,6.05,1.21666666666667,-2.6,5.2,1.05,45,15,24,0
"Sub104_ToD","OA","Night","Julia",FALSE,19.2291666666667,24.5555555555556,17.1333333333333,14.9333333333333,2.39583333333333,-2.88888888888889,8.46666666666667,2.66666666666667,FALSE,5.26666666666667,6.45,4.7,4.65,-0.4,-0.55,2.3,-2.95,48,12,24,0
"Sub105_ToD","YA","Morning","Julia",FALSE,52.9411764705882,56.2142857142857,56.7272727272727,43.2222222222222,5.82352941176471,24.5,-36.5454545454545,28.5555555555556,FALSE,4.06666666666667,4.65,3.5,4.05,-0.333333333333333,-1.05,-1.2,1.25,34,26,23,1
"Sub106_ToD","YA","Morning","Julia",FALSE,41.0526315789474,39.7222222222222,51.45,31.3684210526316,-3.92982456140351,4.38888888888889,-8.65,-6.84210526315789,FALSE,6.35,5,6.9,7.15,0.516666666666667,1.2,1,-0.65,57,3,21,3
"Sub107_ToD","YA","Morning","Julia",FALSE,33.9130434782609,49.3333333333333,38.5333333333333,15.125,-2.17391304347826,26.4,-26.4,-6.25,FALSE,3.86666666666667,4.6,3.5,3.5,0.133333333333333,-0.6,-0.1,1.1,46,14,24,0
"Sub108_ToD","YA","Night","Julia",FALSE,33.3090909090909,22.8823529411765,31.3333333333333,43.95,-10.0363636363636,-0.0588235294117647,-14.2222222222222,-14.75,FALSE,20.1666666666667,13.55,19.5,27.45,-4.5,0.45,-4.4,-9.55,55,5,23,1
"Sub109_ToD","OA","Morning","Julia",FALSE,63.5384615384615,78.75,61.1428571428571,54,9.69230769230769,4.5,59.1428571428571,-18,FALSE,9.51666666666667,10.4,8.7,9.45,0.483333333333333,1.1,0.8,-0.45,26,34,24,0
"Sub110_ToD","OA","Morning","Julia",FALSE,25.6938775510204,22,42.8125,12.5,-0.755102040816326,2.35294117647059,-11.4375,6.625,FALSE,7.35,6.65,8.65,6.75,3.48333333333333,3.05,2.65,4.75,49,11,24,0
"Sub111_ToD","OA","Morning","Julia",FALSE,11.7068965517241,22.7777777777778,6.85,6.6,2.22413793103448,-0.111111111111111,3.95,2.6,FALSE,7.1,8,7.5,5.8,-1.4,-1.5,-1.2,-1.5,58,2,24,0
"Sub112_ToD","OA","Morning","Julia",FALSE,7.6,9.52631578947368,6.77777777777778,6.38888888888889,-1.09090909090909,-2.57894736842105,-2.33333333333333,1.72222222222222,FALSE,4.85,6.2,3.45,4.9,0.35,-0.6,-0.35,2,55,5,24,0
"Sub113_ToD","OA","Night","Julia",FALSE,38.8928571428571,46.2631578947368,27.6315789473684,43,3.53571428571429,-9.31578947368421,-0.368421052631579,21.2222222222222,FALSE,9.15,5.9,7.25,14.3,0.0833333333333333,0.9,-3.35,2.7,56,4,24,0
"Sub114_ToD","YA","Night","Julia",FALSE,46.3076923076923,27.4705882352941,44.7647058823529,65.5555555555556,8.46153846153846,-12.5294117647059,-2.76470588235294,38.8888888888889,FALSE,5.93333333333333,5.05,6.05,6.7,-0.0666666666666667,-0.35,-0.65,0.8,52,8,23,1
"Sub115_ToD","YA","Morning","Julia",FALSE,52.5428571428571,48.6428571428571,52.4545454545455,58.1,-3.68571428571429,2.21428571428571,-23.1818181818182,9.5,FALSE,8.95,9.55,8.35,8.95,-2.65,-3.55,-4.75,0.35,35,25,24,0
"Sub116_ToD","OA","Morning","Julia",FALSE,13.3620689655172,17.2777777777778,11.35,11.85,-1.91379310344828,-10.6111111111111,2.15,1.85,FALSE,8.16666666666667,10.15,7.15,7.2,-1.93333333333333,-6.05,-0.25,0.5,58,2,23,1
"Sub117_ToD","YA","Morning","Julia",FALSE,65.6904761904762,44.0625,42.1111111111111,98.5294117647059,-14.6428571428571,-4.5625,5.22222222222222,-34.6470588235294,FALSE,19.7833333333333,12.65,30,16.7,-9.18333333333333,0.35,-20,-7.9,42,18,23,1
"Sub118_ToD","YA","Morning","Julia",FALSE,41.2222222222222,20.2307692307692,36.875,62.625,17.8,5.46153846153846,2.375,43.25,FALSE,4.76666666666667,5.3,4.35,4.65,-0.833333333333333,0.1,-1.65,-0.95,45,15,23,1
"Sub119_ToD","OA","Morning","Julia",FALSE,33.0566037735849,39.1176470588235,40.8823529411765,20.6315789473684,-11.4339622641509,-7.47058823529412,-19.3529411764706,-7.89473684210526,FALSE,7.21666666666667,4.95,10.8,5.9,-1.55,0.85,-2.8,-2.7,53,7,23,1
"Sub120_ToD","YA","Night","Julia",FALSE,37.6341463414634,12.2666666666667,40.3846153846154,64.1538461538462,6.60975609756098,4.13333333333333,-1.15384615384615,17.2307692307692,FALSE,9.51666666666667,6.75,17.45,4.35,0.683333333333333,-3.65,5.65,0.05,41,19,21,3
"Sub121_ToD","OA","Night","Julia",FALSE,44.1891891891892,49,37.6363636363636,45.2142857142857,-1.16216216216216,-14.5,9.27272727272727,2.07142857142857,FALSE,7.5,7.6,7.85,7.05,-0.333333333333333,0,-0.65,-0.35,37,23,22,2
"Sub122_ToD","YA","Night","Julia",FALSE,89.7272727272727,60.1818181818182,NA,90.3333333333333,-8.09090909090909,-16,NA,35.6666666666667,FALSE,12.9833333333333,18.4,9.75,10.8,4.81666666666667,11,0.05,3.4,22,38,23,1
"Sub123_ToD","OA","Morning","Julia",FALSE,12.6511627906977,17.5833333333333,13.7333333333333,7.9375,-0.465116279069767,-14.4166666666667,8.26666666666667,1.8125,FALSE,6.53333333333333,7.8,6.6,5.2,0.433333333333333,2,0.7,-1.4,43,17,24,0
"Sub124_ToD","YA","Night","Julia",FALSE,21.7,26.95,16.35,21.8,0.1,-15.95,5.15,11.1,FALSE,3.38333333333333,3.3,3.8,3.05,0.15,-0.8,1.7,-0.45,60,0,24,0
"Sub125_ToD","YA","Night","Maheria",FALSE,48.6590909090909,55.0833333333333,42.0588235294118,51,-5.75,-0.416666666666667,-9.47058823529412,-5.8,FALSE,7.03333333333333,10.5,4.7,5.9,0.166666666666667,3.5,-2,-1,44,16,24,0
"Sub126_ToD","OA","Morning","Maheria",FALSE,74.0294117647059,57.9090909090909,86.5555555555556,78.6428571428571,-4.79411764705882,1.72727272727273,-45.8888888888889,16.5,FALSE,7.03333333333333,10.35,6.1,4.65,1.46666666666667,5.05,1.4,-2.05,34,26,20,4
"Sub127_ToD","OA","Morning","Maheria",FALSE,85.6382978723404,71.1333333333333,96.7647058823529,87.5333333333333,7.51063829787234,-39.5333333333333,-2.88235294117647,66.3333333333333,FALSE,9.66666666666667,7.4,10.8,10.8,3.06666666666667,3.5,4.1,1.6,47,13,22,2
"Sub128_ToD","YA","Morning","Maheria",FALSE,28,38.9411764705882,23.2,21.6666666666667,9.2,29.8823529411765,-1.06666666666667,-1.77777777777778,FALSE,5.21666666666667,6.55,4.55,4.55,-0.583333333333333,0.05,-0.45,-1.35,50,10,24,0
"Sub129_ToD","OA","Night","Maheria",FALSE,44.4166666666667,59.5,30.6666666666667,46.6875,-11.9583333333333,3.64285714285714,-20.1111111111111,-16.4375,FALSE,5.45,4,4.75,7.6,1.18333333333333,0.4,1.15,2,48,12,24,0
"Sub130_ToD","YA","Morning","Maheria",FALSE,27.0851063829787,31.125,24.4666666666667,25.5,5.59574468085106,15.75,-10.3333333333333,10.375,FALSE,7.85,7.2,10.4,5.95,0.15,-3.1,3.5,0.05,47,13,24,0
"Sub131_ToD","OA","Morning","Maheria",FALSE,48.5714285714286,34.8333333333333,44,62.875,-5.61904761904762,14.3333333333333,-18.2857142857143,-9.5,FALSE,4.55,4,4.6,5.05,1.98333333333333,1.8,2.1,2.05,42,18,24,0
"Sub132_ToD","YA","Night","Maheria",FALSE,38.6818181818182,42.5,42.0714285714286,30.9285714285714,-19.3181818181818,-24.125,-13.2142857142857,-19.9285714285714,FALSE,6.11666666666667,5.35,6.65,6.35,-1.28333333333333,-1.35,0.05,-2.55,44,16,21,3
"Sub133_ToD","OA","Morning","Maheria",FALSE,38.0961538461538,43.75,31.9375,38.5,13.0961538461538,14.625,18.9375,7.2,FALSE,8.46666666666667,7.55,9.1,8.75,-1.83333333333333,-1.65,2.3,-6.15,52,8,23,1
"Sub135_ToD","YA","Night","Maheria",FALSE,57.7777777777778,90.9230769230769,30.0625,58.5625,-14.8444444444444,-2.30769230769231,-9.0625,-30.8125,FALSE,8.7,9.85,7.85,8.4,0.433333333333333,-2.15,1.25,2.2,45,15,24,0
"Sub136_ToD","YA","Night","Maheria",FALSE,22.3965517241379,25.2,18.6111111111111,23,-4.91379310344828,-2.9,-9.38888888888889,-2.9,FALSE,5.1,4.75,5.5,5.05,-1.1,0.55,-2.4,-1.45,58,2,23,1
"Sub137_ToD","OA","Morning","Maheria",FALSE,30.537037037037,20.6842105263158,41.3888888888889,30.0588235294118,2.94444444444444,4.68421052631579,5.5,-1.70588235294118,FALSE,8.6,8.55,5.6,11.65,0.233333333333333,-3.05,0.6,3.15,54,6,24,0
"Sub138_ToD","OA","Morning","Maheria",FALSE,19.1090909090909,25.8235294117647,19.3157894736842,12.8947368421053,-12.6727272727273,-14.6470588235294,-15.1052631578947,-8.47368421052632,FALSE,7.98333333333333,7.1,6.95,9.9,-2.01666666666667,-0.2,-3.45,-2.4,55,5,24,0
"Sub139_ToD","YA","Morning","Maheria",FALSE,28.64,20.7,34.7222222222222,32.75,3.88,6.8,1.72222222222222,2.25,FALSE,6.96666666666667,5.65,6.65,8.6,1.26666666666667,-0.65,0.65,3.8,50,10,21,3
"Sub140_ToD","OA","Morning","Maheria",FALSE,28.2545454545455,24.3333333333333,35.4444444444444,25.1578947368421,-3.09090909090909,17.5555555555556,-16.3333333333333,-10.1052631578947,FALSE,7.38333333333333,6.3,6.6,9.25,1.31666666666667,-0.1,1.5,2.55,55,5,20,4
"Sub141_ToD","OA","Night","Maheria",FALSE,52.5510204081633,50.375,36.125,70.0588235294118,-2.10204081632653,-0.5,-15.25,8.76470588235294,FALSE,7.8,6.8,7.6,9,-2.23333333333333,-0.5,-3.2,-3,49,11,23,1
"Sub142_ToD","OA","Night","Maheria",FALSE,9.3728813559322,9.85,11.2631578947368,7.1,1.8135593220339,2.55,5.36842105263158,-2.3,FALSE,4.1,4.3,5.05,2.95,-0.466666666666667,1.4,-1.25,-1.55,59,1,24,0
"Sub143_ToD","OA","Night","Maheria",FALSE,30.5094339622642,16.3684210526316,33.2352941176471,43.5882352941176,9.11320754716981,-3.63157894736842,12.4117647058824,20.0588235294118,FALSE,6.06666666666667,7.35,6.1,4.75,-1.9,-2.55,-1.7,-1.45,53,7,22,2
"Sub144_ToD","OA","Night","Maheria",FALSE,52.1929824561403,58.2777777777778,54.35,44.1578947368421,9.8421052631579,22.0555555555556,21.55,-14.0526315789474,FALSE,9.03333333333333,9.65,6.35,11.1,1.1,-4.35,3.75,3.9,57,3,22,2
"Sub145_ToD","YA","Morning","Maheria",FALSE,37.5510204081633,30.2222222222222,25.3571428571429,55.3529411764706,3.10204081632653,3,-4.5,9.47058823529412,FALSE,4.26666666666667,4.2,5.15,3.45,-0.766666666666667,-1.1,-1.85,0.65,49,11,24,0
"Sub146_ToD","YA","Night","Maheria",FALSE,16.4736842105263,23.5789473684211,10.95,15.1111111111111,-2.57894736842105,-4,-6.05,2.77777777777778,FALSE,5.96666666666667,4.15,3.85,9.9,-3.03333333333333,-1.05,-1.35,-6.7,57,3,24,0
"Sub147_ToD","YA","Night","Maheria",FALSE,25.3636363636364,26.8333333333333,16.5,35.5,-12.2272727272727,3.5,-12.8333333333333,-24.9285714285714,FALSE,5.48333333333333,6.3,5.05,5.1,-0.35,-1,-0.05,0,44,16,24,0
"Sub149_ToD","OA","Night","Maheria",FALSE,41.0227272727273,37.0625,30.8461538461538,54.0666666666667,13.3409090909091,13.4375,4.07692307692308,21.2666666666667,FALSE,15.8666666666667,11.55,16.7,19.35,1.13333333333333,-5.85,6.4,2.85,44,16,23,1
"Sub150_ToD","YA","Morning","Maheria",FALSE,26.5272727272727,37.7777777777778,16.9411764705882,24.55,-1.8,-12.8888888888889,5.29411764705882,2.15,FALSE,7.03333333333333,6.2,7.6,7.3,0.0666666666666667,-1.5,1.2,0.5,55,5,23,1
"Sub151_ToD","YA","Morning","Maheria",FALSE,58.0612244897959,73.1176470588235,51,49,6.51020408163265,22.1764705882353,5.58823529411765,-10.2,FALSE,10.4,12.4,11.7,7.1,-3.5,-6.6,-2.6,-1.3,49,11,20,4
