"obj1","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","testObj1Foil","testObj1FCOrder","testObj1FCleftItem","testObj1FCrightItem","NewObject","OldImages","testNewLocStartVal","Imm_Delay"
"asparagus1_tr.png","Bckg134.jpg",263,47,11,1,1,1,1,263,290,137,190,263,"asparagus1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"scarf1_tr.png","Bckg51.jpg",276,59,24,1,1,1,2,276,231,56,236,276,"scarf1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"pin1_tr.png","Bckg59.jpg",300,82,28,1,1,1,3,300,260,88,40,300,"pin1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bird1_tr.png","Bckg2.jpg",39,72,23,1,1,1,4,39,118,137,33,39,"bird1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"rollingpin1_tr.png","Bckg69.jpg",228,89,21,1,1,1,5,228,12,120,126,228,"rollingpin1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"breakfast1_tr.png","Bckg89.jpg",300,3,22,1,1,1,6,300,348,149,173,300,"breakfast1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"handsoap1_tr.png","Bckg73.jpg",74,57,30,1,1,1,7,74,352,41,5,74,"handsoap1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"toothpaste1_tr.png","Bckg38.jpg",259,1,27,1,1,1,8,259,232,85,230,259,"toothpaste1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"washingmachine1_tr.png","Bckg85.jpg",341,34,1,1,1,1,9,341,282,53,158,341,"washingmachine1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"podium1_tr.png","Bckg75.jpg",356,113,32,1,1,1,10,356,73,322,182,356,"podium1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"umbrella1_tr.png","Bckg50.jpg",134,101,16,1,1,1,11,134,64,344,85,134,"umbrella1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"bell1_tr.png","Bckg36.jpg",349,78,39,1,1,1,12,349,287,282,294,349,"bell1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"telephonebooth1_tr.png","Bckg107.jpg",214,63,37,1,1,1,13,214,64,281,300,214,"telephonebooth1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"christmasstocking1_tr.png","Bckg136.jpg",165,50,7,1,1,1,14,165,322,246,121,165,"christmasstocking1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"coffeemug1_tr.png","Bckg20.jpg",325,70,29,1,1,1,15,325,253,113,22,325,"coffeemug1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"coat1_tr.png","Bckg108.jpg",94,102,20,1,1,1,16,94,309,13,198,94,"coat1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bandaid1_tr.png","Bckg45.jpg",246,107,26,1,1,1,17,246,143,243,11,246,"bandaid1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"granola1_tr.png","Bckg49.jpg",191,103,3,1,1,1,18,191,262,206,48,191,"granola1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"bike1_tr.png","Bckg39.jpg",135,2,5,1,1,1,19,135,209,107,240,135,"bike1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"tractor1_tr.png","Bckg63.jpg",316,86,8,1,1,1,20,316,132,20,87,316,"tractor1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"present1_tr.png","Bckg121.jpg",184,46,14,1,1,1,21,184,45,118,188,184,"present1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bowls1_tr.png","Bckg103.jpg",76,79,35,1,1,1,22,76,238,207,139,76,"bowls1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"partyhats1_tr.png","Bckg110.jpg",52,18,40,1,1,1,23,52,175,231,196,52,"partyhats1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"tennisball1_tr.png","Bckg125.jpg",15,31,15,1,1,1,24,15,270,276,311,15,"tennisball1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"starfish1_tr.png","Bckg106.jpg",77,54,19,1,1,1,25,77,197,61,78,77,"starfish1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"crayon1_tr.png","Bckg87.jpg",267,33,38,1,1,1,26,267,220,22,283,267,"crayon1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"bed1_tr.png","Bckg77.jpg",245,120,17,1,1,1,27,245,138,143,160,245,"bed1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"wreath1_tr.png","Bckg71.jpg",229,98,9,1,1,1,28,229,357,97,101,229,"wreath1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"motorcycle1_tr.png","Bckg100.jpg",260,4,6,1,1,1,29,260,342,17,98,260,"motorcycle1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"valentinesdaycard1_tr.png","Bckg111.jpg",338,26,31,1,1,1,30,338,234,203,108,338,"valentinesdaycard1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"woodenbox1_tr.png","Bckg9.jpg",346,69,13,1,1,1,31,346,209,115,175,346,"woodenbox1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"cabinet1_tr.png","Bckg13.jpg",355,110,12,1,1,1,32,355,291,250,164,355,"cabinet1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"steeringwheel1_tr.png","Bckg62.jpg",229,90,4,1,1,1,33,229,132,225,181,229,"steeringwheel1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"dress1_tr.png","Bckg96.jpg",83,51,2,1,1,1,34,83,239,71,9,83,"dress1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"wisk1_tr.png","Bckg95.jpg",315,23,25,1,1,1,35,315,150,163,135,315,"wisk1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"soccerball1_tr.png","Bckg101.jpg",43,53,18,1,1,1,36,43,86,145,39,43,"soccerball1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"oven1_tr.png","Bckg55.jpg",111,9,10,1,1,1,37,111,305,27,70,111,"oven1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"pickle1_tr.png","Bckg66.jpg",150,83,36,1,1,1,38,150,65,78,256,150,"pickle1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"vacuum1_tr.png","Bckg60.jpg",108,97,34,1,1,1,39,108,327,356,335,108,"vacuum1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"suit1_tr.png","Bckg52.jpg",262,36,33,1,1,1,40,262,153,255,138,262,"suit1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_perfume1_tr.png",0,197,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_eyemask1_tr.png",0,22,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_fishbowl1_tr.png",0,162,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_diningset1_tr.png",0,96,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_parfait1_tr.png",0,230,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_drill1_tr.png",0,284,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_lifering1_tr.png",0,22,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_trampoline1_tr.png",0,49,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_car1_tr.png",0,247,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_chocolatebar1_tr.png",0,176,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_fridge1_tr.png",0,319,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_brusselssprout1_tr.png",0,20,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_postbox1_tr.png",0,141,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_oliveoil1_tr.png",0,358,2
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_corn1_tr.png",0,222,1
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_dumbbell1_tr.png",0,248,2
"kite1_tr.png","Bckg128.jpg",181,115,59,2,1,1,41,181,59,221,177,181,"kite1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bottleofwine1_tr.png","Bckg29.jpg",126,71,76,2,1,1,42,126,55,131,270,126,"bottleofwine1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"lei1_tr.png","Bckg119.jpg",49,5,79,2,1,1,43,49,174,32,226,49,"lei1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"penguin1_tr.png","Bckg114.jpg",71,7,70,2,1,1,44,71,333,350,66,71,"penguin1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"radish1_tr.png","Bckg112.jpg",221,14,75,2,1,1,45,221,203,64,59,221,"radish1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"seashell1_tr.png","Bckg8.jpg",205,13,52,2,1,1,46,205,224,134,59,205,"seashell1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"sippycup1_tr.png","Bckg105.jpg",107,106,73,2,1,1,47,107,24,15,204,107,"sippycup1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"banana1_tr.png","Bckg93.jpg",44,114,68,2,1,1,48,44,233,78,338,44,"banana1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"pinecone1_tr.png","Bckg10.jpg",167,55,55,2,1,1,49,167,204,167,102,167,"pinecone1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"qtips1_tr.png","Bckg129.jpg",171,92,56,2,1,1,50,171,235,155,124,171,"qtips1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"coke1_tr.png","Bckg78.jpg",322,74,43,2,1,1,51,322,31,323,307,322,"coke1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"plant1_tr.png","Bckg116.jpg",229,75,65,2,1,1,52,229,191,233,122,229,"plant1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bathingsuit1_tr.png","Bckg19.jpg",288,65,61,2,1,1,53,288,311,51,176,288,"bathingsuit1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"cucumber1_tr.png","Bckg92.jpg",82,87,72,2,1,1,54,82,286,332,303,82,"cucumber1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"scrabble1_tr.png","Bckg91.jpg",15,39,69,2,1,1,55,15,152,156,110,15,"scrabble1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"handbag1_tr.png","Bckg97.jpg",66,94,41,2,1,1,56,66,275,244,269,66,"handbag1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"dog1_tr.png","Bckg23.jpg",167,111,63,2,1,1,57,167,16,26,214,167,"dog1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
