obj1,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,NewObject,OldImages,testNewLocStartVal,Imm_Delay,type
trophy1_tr.png,Bckg68.jpg,75,99,39,1,1,1,19,75,66,178,228,75,trophy1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
present1_tr.png,Bckg121.jpg,184,46,7,1,1,1,40,184,45,118,188,184,present1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
fantacan1_tr.png,Bckg86.jpg,126,84,15,1,1,1,35,126,32,278,53,126,fantacan1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_bongo1_tr.png,0,205,1,new
bandaid1_tr.png,Bckg45.jpg,246,107,33,1,1,1,5,246,143,243,11,246,bandaid1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
eggs1_tr.png,Bckg132.jpg,84,28,37,1,1,1,22,84,124,265,170,84,eggs1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
bowlingpin1_tr.png,Bckg34.jpg,301,48,36,1,1,1,30,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_paracetamol1_tr.png,0,241,1,new
jackolantern1_tr.png,Bckg21.jpg,51,93,23,1,1,1,38,51,161,66,118,51,jackolantern1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
penguin1_tr.png,Bckg114.jpg,71,7,40,1,1,1,10,71,333,350,66,71,penguin1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
dress1_tr.png,Bckg96.jpg,83,51,1,1,1,1,29,83,239,71,9,83,dress1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_ladder1_tr.png,0,37,1,new
pokerchips1_tr.png,Bckg127.jpg,11,88,20,1,1,1,1,11,51,229,63,11,pokerchips1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_fishbowl1_tr.png,0,99,1,new
clock1_tr.png,Bckg137.jpg,133,76,22,1,1,1,25,133,128,1,280,133,clock1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_parfait1_tr.png,0,123,1,new
hat1_tr.png,Bckg133.jpg,235,68,16,1,1,1,23,235,251,330,13,235,hat1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
pin1_tr.png,Bckg59.jpg,300,82,30,1,1,1,14,300,260,88,40,300,pin1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
