obj1,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,NewObject,OldImages,testNewLocStartVal,Imm_Delay,type
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_trampoline1_tr.png,0,238,1,new
boxinggloves1_tr.png,Bckg131.jpg,276,95,17,1,1,1,15,276,159,125,149,276,boxinggloves1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
bowlingpin1_tr.png,Bckg34.jpg,301,48,13,1,1,1,20,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_cereal1_tr.png,0,318,1,new
hat1_tr.png,Bckg133.jpg,235,68,31,1,1,1,21,235,251,330,13,235,hat1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
pan1_tr.png,Bckg58.jpg,133,116,24,1,1,1,35,133,89,30,229,133,pan1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
podium1_tr.png,Bckg75.jpg,356,113,23,1,1,1,37,356,73,322,182,356,podium1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
bottleofwine1_tr.png,Bckg29.jpg,126,71,19,1,1,1,26,126,55,131,270,126,bottleofwine1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_chocolatebar1_tr.png,0,172,1,new
wreath1_tr.png,Bckg71.jpg,229,98,32,1,1,1,34,229,357,97,101,229,wreath1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_milk1_tr.png,0,18,1,new
toad1_tr.png,Bckg65.jpg,25,27,21,1,1,1,22,25,278,24,220,25,toad1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
christmasstocking1_tr.png,Bckg136.jpg,165,50,1,1,1,1,13,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
binder1_tr.png,Bckg82.jpg,91,21,7,1,1,1,2,91,236,320,312,91,binder1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
telephonebooth1_tr.png,Bckg107.jpg,214,63,8,1,1,1,18,214,64,281,300,214,telephonebooth1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_car1_tr.png,0,342,1,new
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_corn1_tr.png,0,214,1,new
cucumber1_tr.png,Bckg92.jpg,82,87,30,1,1,1,10,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
streamer1_tr.png,Bckg4.jpg,338,35,9,1,1,1,6,338,69,290,195,338,streamer1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
bell1_tr.png,Bckg36.jpg,349,78,15,1,1,1,7,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
goggle1_tr.png,Bckg120.jpg,25,96,38,1,1,1,16,25,157,292,131,25,goggle1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_paracetamol1_tr.png,0,311,1,new
bed1_tr.png,Bckg77.jpg,245,120,27,1,1,1,27,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
toaster1_tr.png,Bckg104.jpg,358,119,40,1,1,1,9,358,291,211,356,358,toaster1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
airfreshener1_tr.png,Bckg42.jpg,2,91,29,1,1,1,32,2,156,345,88,2,airfreshener1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
loaf1_tr.png,Bckg90.jpg,101,25,2,1,1,1,11,101,357,138,325,101,loaf1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_cocktail1_tr.png,0,276,1,new
bow1_tr.png,Bckg54.jpg,172,67,20,1,1,1,29,172,311,5,258,172,bow1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
apple1_tr.png,Bckg81.jpg,114,62,69,2,1,1,66,114,347,32,264,114,apple1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
hairdryer1_tr.png,Bckg79.jpg,63,73,78,2,1,1,74,63,52,27,90,63,hairdryer1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
highheel1_tr.png,Bckg57.jpg,128,77,57,2,1,1,68,128,108,34,194,128,highheel1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
coat1_tr.png,Bckg108.jpg,94,102,60,2,1,1,79,94,309,13,198,94,coat1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_couch1_tr.png,0,63,1,new
ricecooker1_tr.png,Bckg102.jpg,14,19,63,2,1,1,59,14,178,267,92,14,ricecooker1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
wisk1_tr.png,Bckg95.jpg,315,23,44,2,1,1,62,315,150,163,135,315,wisk1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
handbag1_tr.png,Bckg97.jpg,66,94,70,2,1,1,50,66,275,244,269,66,handbag1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_cardboardbox1_tr.png,0,271,1,new
coke1_tr.png,Bckg78.jpg,322,74,76,2,1,1,63,322,31,323,307,322,coke1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_powdermakeup1_tr.png,0,168,1,new
hammer1_tr.png,Bckg138.jpg,237,118,80,2,1,1,76,237,139,321,245,237,hammer1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
