obj1,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,NewObject,OldImages,testNewLocStartVal,Imm_Delay,type
bathroomscale1_tr.png,Bckg17.jpg,226,17,35,1,1,1,4,226,235,285,318,226,bathroomscale1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
bike1_tr.png,Bckg39.jpg,135,2,26,1,1,1,23,135,209,107,240,135,bike1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
bed1_tr.png,Bckg77.jpg,245,120,1,1,1,1,13,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_ladder1_tr.png,0,277,1,new
bird1_tr.png,Bckg2.jpg,39,72,39,1,1,1,31,39,118,137,33,39,bird1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_cardboardbox1_tr.png,0,71,1,new
christmasstocking1_tr.png,Bckg136.jpg,165,50,2,1,1,1,5,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
jellybeans1_tr.png,Bckg46.jpg,235,49,18,1,1,1,3,235,347,110,157,235,jellybeans1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
spoon1_tr.png,Bckg67.jpg,161,10,14,1,1,1,18,161,301,195,183,161,spoon1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
wagon1_tr.png,Bckg47.jpg,95,38,21,1,1,1,32,95,87,36,143,95,wagon1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_icecubetray1_tr.png,0,153,1,new
sippycup1_tr.png,Bckg105.jpg,107,106,40,1,1,1,12,107,24,15,204,107,sippycup1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
steeringwheel1_tr.png,Bckg62.jpg,229,90,22,1,1,1,20,229,132,225,181,229,steeringwheel1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_watermelon1_tr.png,0,228,1,new
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_parfait1_tr.png,0,8,1,new
popcorn1_tr.png,Bckg76.jpg,144,15,10,1,1,1,16,144,211,30,310,144,popcorn1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
apple1_tr.png,Bckg81.jpg,114,62,30,1,1,1,38,114,347,32,264,114,apple1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
hat1_tr.png,Bckg133.jpg,235,68,12,1,1,1,8,235,251,330,13,235,hat1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_eyemask1_tr.png,0,239,1,new
bandaid1_tr.png,Bckg45.jpg,246,107,3,1,1,1,34,246,143,243,11,246,bandaid1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_drill1_tr.png,0,21,1,new
rollingpin1_tr.png,Bckg69.jpg,228,89,20,1,1,1,28,228,12,120,126,228,rollingpin1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
pinecone1_tr.png,Bckg10.jpg,167,55,19,1,1,1,15,167,204,167,102,167,pinecone1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_couch1_tr.png,0,122,1,new
kite1_tr.png,Bckg128.jpg,181,115,31,1,1,1,11,181,59,221,177,181,kite1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
ricecooker1_tr.png,Bckg102.jpg,14,19,9,1,1,1,9,14,178,267,92,14,ricecooker1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
