"obj1","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","testObj1Foil","testObj1FCOrder","testObj1FCleftItem","testObj1FCrightItem","NewObject","OldImages","testNewLocStartVal","Imm_Delay"
"suit1_tr.png","Bckg52.jpg",262,36,7,1,1,1,1,262,153,255,138,262,"suit1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"pickle1_tr.png","Bckg66.jpg",150,83,30,1,1,1,2,150,65,78,256,150,"pickle1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"toad1_tr.png","Bckg65.jpg",25,27,8,1,1,1,3,25,278,24,220,25,"toad1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"scrabble1_tr.png","Bckg91.jpg",15,39,18,1,1,1,4,15,152,156,110,15,"scrabble1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"cucumber1_tr.png","Bckg92.jpg",82,87,9,1,1,1,5,82,286,332,303,82,"cucumber1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"bandaid1_tr.png","Bckg45.jpg",246,107,33,1,1,1,6,246,143,243,11,246,"bandaid1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"radish1_tr.png","Bckg112.jpg",221,14,15,1,1,1,7,221,203,64,59,221,"radish1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"binder1_tr.png","Bckg82.jpg",91,21,6,1,1,1,8,91,236,320,312,91,"binder1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"tennisball1_tr.png","Bckg125.jpg",15,31,26,1,1,1,9,15,270,276,311,15,"tennisball1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"valentinesdaycard1_tr.png","Bckg111.jpg",338,26,5,1,1,1,10,338,234,203,108,338,"valentinesdaycard1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bell1_tr.png","Bckg36.jpg",349,78,36,1,1,1,11,349,287,282,294,349,"bell1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"slide1_tr.png","Bckg94.jpg",44,44,23,1,1,1,12,44,4,217,28,44,"slide1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"boxinggloves1_tr.png","Bckg131.jpg",276,95,4,1,1,1,13,276,159,125,149,276,"boxinggloves1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"lei1_tr.png","Bckg119.jpg",49,5,3,1,1,1,14,49,174,32,226,49,"lei1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"plant1_tr.png","Bckg116.jpg",229,75,27,1,1,1,15,229,191,233,122,229,"plant1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"handbag1_tr.png","Bckg97.jpg",66,94,29,1,1,1,16,66,275,244,269,66,"handbag1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"wreath1_tr.png","Bckg71.jpg",229,98,28,1,1,1,17,229,357,97,101,229,"wreath1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"woodenbox1_tr.png","Bckg9.jpg",346,69,32,1,1,1,18,346,209,115,175,346,"woodenbox1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"granola1_tr.png","Bckg49.jpg",191,103,11,1,1,1,19,191,262,206,48,191,"granola1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"pin1_tr.png","Bckg59.jpg",300,82,19,1,1,1,20,300,260,88,40,300,"pin1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"toothpaste1_tr.png","Bckg38.jpg",259,1,38,1,1,1,21,259,232,85,230,259,"toothpaste1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"bike1_tr.png","Bckg39.jpg",135,2,35,1,1,1,22,135,209,107,240,135,"bike1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bbqmachine1_tr.png","Bckg48.jpg",172,40,31,1,1,1,23,172,331,332,338,172,"bbqmachine1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
