obj1,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,NewObject,OldImages,testNewLocStartVal,Imm_Delay,type
starfish1_tr.png,Bckg106.jpg,77,54,1,1,1,1,38,77,197,61,78,77,starfish1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
dress1_tr.png,Bckg96.jpg,83,51,31,1,1,1,4,83,239,71,9,83,dress1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
seashell1_tr.png,Bckg8.jpg,205,13,40,1,1,1,35,205,224,134,59,205,seashell1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
toothpaste1_tr.png,Bckg38.jpg,259,1,20,1,1,1,5,259,232,85,230,259,toothpaste1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_milk1_tr.png,0,271,1,new
scarf1_tr.png,Bckg51.jpg,276,59,4,1,1,1,18,276,231,56,236,276,scarf1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_hanger1_tr.png,0,299,1,new
sippycup1_tr.png,Bckg105.jpg,107,106,35,1,1,1,22,107,24,15,204,107,sippycup1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
pinecone1_tr.png,Bckg10.jpg,167,55,16,1,1,1,20,167,204,167,102,167,pinecone1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
waterfilter1_tr.png,Bckg123.jpg,115,56,14,1,1,1,27,115,280,232,286,115,waterfilter1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
asparagus1_tr.png,Bckg134.jpg,263,47,9,1,1,1,14,263,290,137,190,263,asparagus1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_corn1_tr.png,0,229,1,new
watch1_tr.png,Bckg117.jpg,119,43,24,1,1,1,13,119,181,237,158,119,watch1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
granola1_tr.png,Bckg49.jpg,191,103,39,1,1,1,1,191,262,206,48,191,granola1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_powdermakeup1_tr.png,0,255,1,new
kite1_tr.png,Bckg128.jpg,181,115,37,1,1,1,24,181,59,221,177,181,kite1_tr.png,NA,0,Target,Foil,NA,1,NA,1,old
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New_hairbrush1_tr.png,0,43,1,new
telephonebooth1_tr.png,Bckg107.jpg,214,63,33,1,1,1,31,214,64,281,300,214,telephonebooth1_tr.png,NA,1,Foil,Target,NA,1,NA,1,old
